Price,Close,High,Low,Open,Volume,Returns
2023-12-19,195.09750366210938,195.10740466398735,194.05732405565033,194.32480226669028,40714100,0.005359991941966458
2023-12-20,193.0072479248047,195.8305753609382,193.0072479248047,195.05787394759355,52242800,-0.01071390303857922
2023-12-21,192.858642578125,195.23619818360498,191.6896894536902,194.26537091395173,46482500,-0.0007699469749321564
2023-12-22,191.78875732421875,193.58182122700063,191.164646529934,193.35396213687642,37149600,-0.005547510029128455
2023-12-26,191.24391174316406,192.0760494430794,191.02596875756228,191.7986702097743,28919300,-0.0028408629820444453
2023-12-27,191.3429718017578,191.6897034098951,189.3022466284661,190.68915794498034,48087700,0.000517977579996387
2023-12-28,191.76895141601562,192.8388492190412,191.36278357008254,192.32370988068791,34049900,0.0022262621419884
2023-12-29,190.72877502441406,192.58127531145587,189.9362564400636,192.08595308574118,42672100,-0.005424112630959987
2024-01-02,183.90322875976562,186.67703614744315,182.16960103197144,185.39909638597572,82488700,-0.03578666231026095
2024-01-03,182.5262451171875,184.14100045386294,181.7139093893273,182.49652699212288,58414500,-0.00748754468240953
2024-01-04,180.2081298828125,181.37708304150152,179.18776734055538,180.44587486910356,71983600,-0.012700174886557836
2024-01-05,179.4849395751953,181.05015949262307,178.48439420396812,180.28737421180142,62379700,-0.004013083694323183
2024-01-08,183.82398986816406,183.86362411289957,179.80197564152536,180.38645226507356,59144500,0.02417501046738746
2024-01-09,183.40792846679688,183.41782947036643,181.02047151140061,182.1993409257264,42841800,-0.002263368353965012
2024-01-10,184.44808959960938,184.6561164657865,182.1993225017619,182.6253074687535,46792900,0.005671298626552135
2024-01-11,183.8536834716797,185.3000308909078,181.90211286972462,184.7947925921475,49128400,-0.0032226201378392494
2024-01-12,184.18060302734375,184.99293868218925,183.45743685571247,184.3192926371913,40477800,0.0017781506983753914
2024-01-16,181.9120330810547,182.5361287641061,179.23728115128065,180.45578462721193,65603000,-0.012317094791747807
2024-01-17,180.9709014892578,181.21856257523459,178.61317822966134,179.5741044525339,47317400,-0.005173553260094277
2024-01-18,186.86524963378906,187.37047281337263,184.09144241490495,184.34900450558874,78005800,0.03257069559816017
2024-01-19,189.767822265625,190.1541729432286,187.05346652103705,187.55868967912403,68903000,0.015532971686947006
2024-01-22,192.0760498046875,193.50258021639056,190.46129453087994,190.50092877344645,60133900,0.012163429560948291
2024-01-23,193.35394287109375,193.91861736509364,192.01658216578133,193.1954512748418,42355600,0.0066530578263437334
2024-01-24,192.68032836914062,194.542744606446,192.5218216434054,193.59171936806808,53631300,-0.0034838415599428574
2024-01-25,192.35342407226562,194.43378338829353,191.30334341188293,193.39360373027958,54822100,-0.0016966148004933235
2024-01-26,190.6197967529297,192.93790105900956,190.14429166563914,192.45249496932922,44594000,-0.009012718789370933
2024-01-29,189.93624877929688,190.4018528619721,187.8063693410428,190.2136280052267,47145600,-0.0035859233158179737
2024-01-30,186.28076171875,190.00559424490717,185.71610228505008,189.15363947733223,55859400,-0.019245863199048974
2024-01-31,182.67483520507812,185.34958738130655,182.6253150741395,185.29013601531707,55467800,-0.01935748211678545
2024-02-01,185.11181640625,185.20097077595153,182.1002640289582,182.26867176596141,64885400,0.013340541396607897
2024-02-02,184.11126708984375,185.5774165638072,177.57300802816712,178.1773017145222,102551700,-0.005405107765840467
2024-02-05,185.9241485595703,187.47946764726828,184.1013663460926,186.38975267397447,69668800,0.009846662284073604
2024-02-06,187.52899169921875,187.53889270164484,185.02266252630227,185.1118168962398,43490800,0.00863170896347687
2024-02-07,187.63795471191406,189.26261088240534,186.84543618864265,188.85644306077413,53439000,0.0005810462249489223
2024-02-08,186.5581817626953,187.7667541606289,185.5972553767356,187.61816353023744,40962000,-0.00575455509988132
2024-02-09,187.32191467285156,188.45268968737696,186.4787864459619,187.12352087688578,45155200,0.004093805497781489
2024-02-12,185.63568115234375,187.14338640307878,185.27859346494134,186.8954092628083,41781900,-0.009001795243512967
2024-02-13,183.54275512695312,184.70330147289806,182.02513622573113,184.26685928046126,56529500,-0.011274373613944677
2024-02-14,182.65994262695312,184.02878118831165,180.96378758253468,183.8204888809099,54630500,-0.004809846617968572
2024-02-15,182.372314453125,182.99722170980874,179.88262933424807,182.06482521105013,65434500,-0.0015746647551266868
2024-02-16,180.8348388671875,183.35429496994237,180.2000180232841,181.9358579237584,49752500,-0.00843042207666167
2024-02-20,180.0908966064453,180.95385211869663,178.543521838827,180.31903131312703,53665600,-0.004113932168173462
2024-02-21,180.8447723388672,181.41015233649017,179.1982005294332,180.4678422502364,41371400,0.004186084619642427
2024-02-22,182.87815856933594,183.46339606563654,180.98362490692526,181.99536064224762,52292200,0.011243820897728796
2024-02-23,181.04315185546875,183.54275049121756,180.75548990166286,183.51299444569602,45119700,-0.010034039757522373
2024-02-26,179.69415283203125,181.28119739799624,179.18826979539264,180.7654158601022,40867400,-0.007451256839112297
2024-02-27,181.15225219726562,182.43180748858953,178.1070858709482,179.6346334198553,54318900,0.008114339516641644
2024-02-28,179.95204162597656,181.6382830805114,178.67248629654023,181.03321827875988,48953900,-0.0066254245074585105
2024-02-29,179.28746032714844,181.09274105155225,178.07733075339527,179.80325698202418,136682600,-0.0036931023000530416
2024-03-01,178.20628356933594,179.06923911535185,175.94473341504965,178.0971730296413,73563100,-0.006030409242451573
2024-03-04,173.68319702148438,175.46862034292982,172.3837840784165,174.72468891388633,81510100,-0.02538118441873982
2024-03-05,168.74346923828125,170.6479317427376,168.24751498810025,169.37829007310003,95132400,-0.02844102289637196
2024-03-06,167.75155639648438,169.85441265484894,167.31511424596866,169.67586125903696,68587700,-0.005878229517707778
2024-03-07,167.63253784179688,169.34853532264208,167.12666995146384,167.78131806385875,71765100,-0.0007094929981227294
2024-03-08,169.34852600097656,172.29449531822434,167.57301652903823,167.6325286145872,76267000,0.010236605501964924
2024-03-11,171.35220336914062,172.96901916174485,170.65787040570808,171.54066841678448,60139500,0.011831678819292035
2024-03-12,171.8282928466797,172.62182261661565,169.62625492438514,171.74893835615396,59825400,0.002778426353313046
2024-03-13,169.74533081054688,171.78866019215863,169.37831432085247,171.37206037860597,52488700,-0.012122346102753978
2024-03-14,171.60018920898438,172.8995870640017,170.65787905831203,171.5109210667292,72913500,0.010927301443759418
2024-03-15,171.22323608398438,171.22323608398438,168.91208752136302,169.78497182252738,121752700,-0.002196694110522923
2024-03-18,172.3143310546875,176.2720510790249,172.1159523987632,174.14936767646017,75604200,0.006372353400492692
2024-03-19,174.65525817871094,175.18096849600929,171.62993409357304,172.92933186407737,55215200,0.013585214356201636
2024-03-20,177.22430419921875,177.22430419921875,173.67326966604173,174.29817691484007,53423100,0.014709239488679415
2024-03-21,169.9833526611328,176.05384289670778,169.45764237357878,175.61740074055217,106181300,-0.04085755376952327
2024-03-22,170.88600158691406,171.64977539848843,168.68396342338923,170.37020490965267,71160100,0.005310219569446328
2024-03-25,169.4675750732422,170.54875171721093,168.078894077347,169.1898419011277,54288300,-0.008300425432743563
2024-03-26,168.33680725097656,170.0329624014482,168.20785429573576,168.6244540719099,57388400,-0.006672473018964897
2024-03-27,171.90765380859375,172.19531573949365,168.7335497446837,169.03112531152695,60273300,0.021212512081765666
2024-03-28,170.0924530029297,170.83638432396197,169.13030061690222,170.36027251639132,65672700,-0.010559162233027442
2024-04-01,168.65420532226562,169.86433493378763,168.1086526063626,169.80482284392966,46240500,-0.008455681926342051
2024-04-02,167.4738311767578,167.96978543762384,166.86876637308836,167.71189467068976,49329500,-0.006998782765317624
2024-04-03,168.27725219726562,169.29891662745933,167.21591809103955,167.4242103770211,47691700,0.004797292895627692
2024-04-04,167.45401000976562,170.52891745806397,167.45401000976562,168.91210166538218,53704400,-0.004892177503201367
2024-04-05,168.2078399658203,169.01128340394683,167.58293278713433,168.217753601793,42104800,0.004501713371992233
2024-04-08,167.0869903564453,167.83092176064616,166.87869803905005,167.6622991252661,37425500,-0.006663480189762594
2024-04-09,168.297119140625,168.70380527202582,166.98780774616682,167.3349666518587,42373800,0.0072425075201734135
2024-04-10,166.42242431640625,167.72182216558926,165.75784736817235,167.43417533006158,49709300,-0.011139197354009922
2024-04-11,173.62367248535156,174.04028741115994,166.79935169580833,166.97788797659143,91070300,0.04327090053233529
2024-04-12,175.12144470214844,176.91679662448954,172.80038249764078,172.8499658132502,101670900,0.008626543807977782
2024-04-15,171.2926788330078,175.20080068867838,171.10421379905583,173.94107267383276,73531800,-0.021863489509538314
2024-04-16,168.00946044921875,172.354009228837,166.9084414489389,170.36027866522625,73711200,-0.01916730128898181
2024-04-17,166.64064025878906,169.2691919230274,166.64064025878906,168.23761366668208,50901200,-0.008147280437481141
2024-04-18,165.6884002685547,167.27546002889196,165.20237475763562,166.67039519798726,43122900,-0.005714332282662715
2024-04-19,163.6649169921875,165.05358296102196,162.75236290762146,164.86513304300607,68149400,-0.012212582613432499
2024-04-22,164.4981231689453,165.90663160390042,163.43678880778052,164.1807202784816,48116400,0.005090927194846495
2024-04-23,165.54953002929688,165.69832539217154,163.58555534900174,164.01208389352126,49537800,0.006391603989741146
2024-04-24,167.6523895263672,167.93012271313196,164.86512888648411,165.19244539313124,48251800,0.012702298198600692
2024-04-25,168.5153350830078,169.2295104164757,166.78940883790665,168.15824741627387,50558300,0.005147230880982567
2024-04-26,167.93011474609375,169.95360145871248,167.81107543218243,168.50542350147623,44838400,-0.003472801668915171
2024-04-29,172.09613037109375,174.60565774723543,171.69937301226366,171.9671774185786,68169400,0.024808031789288698
2024-04-30,168.95176696777344,173.5740639461448,168.62443536523762,171.92749229774822,65934800,-0.018270970977325662
2024-05-01,167.93011474609375,171.31252641733016,167.74164970644674,168.20784791968214,50383100,-0.006047005248986603
2024-05-02,171.62994384765625,172.01678759624437,169.50726004906326,171.11414713776406,94214900,0.022031957205272956
2024-05-03,181.89617919921875,185.48688300008854,181.1820038934194,185.13970898312533,163224100,0.05981610854965447
2024-05-06,180.23971557617188,182.70955826534143,178.9601450261929,180.8745364649345,78569700,-0.009106643307953521
2024-05-07,180.92410278320312,183.40387401178498,179.8528549315395,181.965609726272,77305800,0.0037970943576084437
2024-05-08,181.2613525390625,181.58868413827042,179.98178218440233,181.3704630721318,45057100,0.0018640399519542772
2024-05-09,183.07655334472656,183.16582147443802,180.6364518520254,181.08280763590477,48983000,0.010014273755752034
2024-05-10,181.8151397705078,183.8413711732151,180.90134794922002,183.65265049654158,50759500,-0.006890088059739452
2024-05-13,185.0233154296875,185.83779081511702,183.3745104951717,184.18898588060125,72044800,0.017645261352982722
2024-05-14,186.1655731201172,187.029714327999,185.0332642686859,186.24503525163803,52393600,0.006173587840953898
2024-05-15,188.44012451171875,189.36384333151435,186.1059718662387,186.6423374407049,70400000,0.012217894820617525
2024-05-16,188.55931091308594,189.81082048816586,188.3805324914181,189.1850657006259,52845200,0.0006324895065528136
2024-05-17,188.589111328125,189.52277241007562,187.90376371878457,188.23153932133224,41282900,0.00015804265986529842
2024-05-20,189.751220703125,190.6252889956646,187.73491647398643,188.05276500067424,44361300,0.006162123395226482
2024-05-21,191.05238342285156,191.42980957851574,189.6320225414164,189.80087387660714,42309400,0.006857203420906011
2024-05-22,189.6121826171875,191.51924363513825,188.98644290290525,190.97295090373845,34648500,-0.007538250922923595
2024-05-23,185.61929321289062,189.7114944206788,185.370979738518,189.69162509909052,51005900,-0.02105819019212607
2024-05-24,188.6983642578125,189.2943226367172,186.771449342652,187.54620129756856,36327000,0.016588098099212356
2024-05-28,188.7082977294922,191.69798625592665,187.82430244055638,190.21803261577213,52280100,5.264206565191998e-05
2024-05-29,189.00628662109375,190.95307102285372,188.23154975607,188.33088121296123,53068000,0.0015790979791927562
2024-05-30,189.99952697753906,190.88352231957748,189.34399093884022,189.47310363654154,49889100,0.005255065184347485
2024-05-31,190.95306396484375,191.2709124904654,188.62885345568,190.1485307236603,75158300,0.0050186282169923935
2024-06-03,192.72105407714844,193.67458449503022,191.22124613590765,191.5986723140291,50080500,0.009258767969442916
2024-06-04,193.03887939453125,194.0023367795345,191.7277771220464,193.3269163239317,47471400,0.0016491468402595189
2024-06-05,194.5486297607422,195.5716800296083,193.55537589536917,194.08179923154876,54156800,0.00782096524257847
2024-06-06,193.1680145263672,195.17439165110096,192.86010824182844,194.36985841579607,41181800,-0.007096504540139326
2024-06-07,195.56175231933594,195.6114180436154,192.83030419832767,193.33685821193552,53103900,0.012391998741810406
2024-06-10,191.81716918945312,195.96897795846326,190.8537117900643,195.5716673445734,97010200,-0.01914782970326545
2024-06-11,205.75253295898438,205.762475197422,192.32375155853347,192.34360572370616,172373300,0.07264919938302095
2024-06-12,211.6326141357422,218.7145040828182,205.50422428227435,205.97105482418652,198134300,0.02857841452639609
2024-06-13,212.79470825195312,215.28776993558532,210.17251871917932,213.29133517221976,97862700,0.005491091819456395
2024-06-14,211.05653381347656,213.71844708080008,209.87455920751867,212.40735976944958,70122700,-0.008168316086218264
2024-06-17,215.20831298828125,217.47293058672338,211.28496325493592,211.93057220447776,93728300,0.01967140793885047
2024-06-18,212.8443603515625,217.15509356895643,211.56306955662498,216.12210108008887,79943300,-0.01098448570082644
2024-06-20,208.2654571533203,212.79470737847507,207.44106980621038,212.48678595825902,86172500,-0.021512917658137898
2024-06-21,206.09024047851562,210.4605512222798,205.71279917720716,208.97067049292605,241805100,-0.01044444289771651
2024-06-24,206.73587036132812,211.2651058128792,205.19632375372012,206.3187055335118,80727000,0.003132753309003977
2024-06-25,207.65960693359375,209.95402109263304,207.20270345608853,207.73905391104032,55549700,0.0044681968864481725
2024-06-26,211.8114013671875,213.41054080672134,209.2190079939271,210.07320698316605,66213200,0.019993269249139134
2024-06-27,212.65565490722656,214.28459061162127,210.91746067332394,213.2416710401095,49772700,0.003985873917029981
2024-06-28,209.19912719726562,214.6123729638464,208.8812938369491,214.31439376890182,82542700,-0.016254106722291883
2024-07-01,215.2877655029297,216.04263295008636,210.49034773322808,210.65919906394006,60402900,0.029104511033273717
2024-07-02,218.78402709960938,218.89328562800327,213.6489065767971,214.6918109818244,58046200,0.01623994558405184
2024-07-03,220.05538940429688,220.05538940429688,217.55238550522975,218.51584293427166,37369800,0.005811038043050054
2024-07-05,224.8130645751953,224.92232310094593,220.1547017635972,220.1547017635972,60412400,0.021620352874690996
2024-07-08,226.28311157226562,226.31290797690275,221.7439339584199,225.55802531049062,59085900,0.006538974947243759
2024-07-09,227.13729858398438,227.85244261706796,224.84288445944628,226.39235814584333,48076100,0.0037748597576887644
2024-07-10,231.40829467773438,231.50762613234983,227.70346178953022,227.75312751683794,62627700,0.018803587611440964
2024-07-11,226.0347900390625,230.82226580227746,224.2469300453064,229.82901193417422,64710600,-0.023220881715390385
2024-07-12,228.98475646972656,231.07059580434316,227.13730353661973,227.3756899381295,53046500,0.01305093976973315
2024-07-15,232.81871032714844,235.62962070976812,231.5175501306247,234.88468027763452,62631300,0.01674327110909135
2024-07-16,233.23590087890625,234.67611608181264,230.76269307600518,233.41467931591345,43234300,0.0017919116172904204
2024-07-17,227.33595275878906,229.8985495862513,225.11105861290636,227.90209958898402,57345900,-0.02529605475779817
2024-07-18,222.6676483154297,228.88542732552744,220.7705449165008,228.7265030667722,66034600,-0.02053482692336217
2024-07-19,222.79678344726562,225.2699911539264,221.77373312637206,223.30335264411235,49151500,0.0005799456401183178
2024-07-22,222.44915771484375,226.24337986146955,221.58501648633228,225.47857008869346,48201800,-0.0015602816478907933
2024-07-23,223.49205017089844,225.40903804109774,221.17776681088287,222.8563682936816,39960300,0.004688228387861759
2024-07-24,217.06570434570312,223.2834835656707,215.66522784122517,222.48887740092556,61777600,-0.028754247948780565
2024-07-25,216.02279663085938,219.36013034825794,213.17214762576046,217.45306951901438,51391200,-0.004804571583463035
2024-07-26,216.48963928222656,218.00931662499272,214.55278194008886,217.22463751115632,41601300,0.002161080490800771
2024-07-29,216.7677459716797,217.82059272630025,214.294538197557,215.49638213713573,36311800,0.0012846189331516822
2024-07-30,217.32394409179688,218.84362126060284,214.66201590891492,217.71131248471113,41643800,0.002565871216789972
2024-07-31,220.58181762695312,222.31008478832948,219.14160257039833,219.94613576688096,50036300,0.01499086328830912
2024-08-01,216.8869171142578,222.96562598955987,215.5559605569344,222.85636745689294,62501000,-0.01675070299286463
2024-08-02,218.37681579589844,224.07809897050203,216.24132584869807,217.67159881719564,105568600,0.006869472356674011
2024-08-05,207.85826110839844,212.0597211288106,194.67777677399005,197.74692788266515,119548600,-0.0481669935939123
2024-08-06,205.83201599121094,208.57340664857958,199.7135830535153,203.91504310362458,69660500,-0.009748205851346059
2024-08-07,208.404541015625,212.19876304064402,204.99767225034321,205.5042262843129,63516400,0.012498177273470912
2024-08-08,211.87098693847656,212.7549823030523,207.42121371107248,211.67233918968967,47161100,0.01663325523502701
2024-08-09,214.78125,215.31760049038544,210.54005118457778,210.66917905420067,42201600,0.01373601503243349
2024-08-12,216.31260681152344,218.28152162650582,214.39341520959198,214.86078610016068,38028100,0.007129844022806697
2024-08-13,220.03167724609375,220.64820259017597,217.7843155173404,217.7843155173404,44155300,0.01719303599263089
2024-08-14,220.47915649414062,221.7818227179272,218.4704570730026,219.33559848009435,41960600,0.0020337037541480196
2024-08-15,223.4623565673828,224.0888356302054,221.51331902381992,223.34303300242357,46414000,0.013530531051906713
2024-08-16,224.78494262695312,225.56057624113714,222.39836482120643,222.6668580486994,44340200,0.00591860785810483
2024-08-19,224.62583923339844,224.72528566746527,221.79178276984416,224.45679243420122,40687800,-0.0007078027188801572
2024-08-20,225.2423553466797,225.89866536829538,224.18828995199718,224.50650638916653,30299000,0.002744635770244752
2024-08-21,225.13296508789062,226.70412456960102,223.7905293550798,225.25230383574092,34765500,-0.00048565581114035083
2024-08-22,223.2734375,227.06211276120644,222.6469583809866,226.51518775043243,43695300,-0.008259685946767847
2024-08-23,225.57049560546875,226.9427773475752,223.07454817990703,224.39710671028325,38677300,0.010288093967598666
2024-08-26,225.90859985351562,226.00804628168004,222.6370187250734,225.49095216733542,30602200,0.0014988850697843503
2024-08-27,226.75384521484375,227.5692634267734,223.63141860700006,224.73520717839608,35934600,0.003741536895347064
2024-08-28,225.2224578857422,228.57359288043327,224.41697829182954,226.6444476309267,38052200,-0.006753523088662949
2024-08-29,228.5039825439453,231.61647047641185,227.59908685526068,228.81226038667728,51906300,0.014570148505651526
2024-08-30,227.7184295654297,229.1105885676507,226.20693181059323,228.9017723040151,52990800,-0.003437808697117739
2024-09-03,221.52328491210938,227.71841483123856,219.9322331496077,227.27093626472063,50190600,-0.027205284460914858
2024-09-04,219.61402893066406,220.53881694406624,216.2628786668988,220.41949337418052,43840200,-0.00861875979404525
2024-09-05,221.1354522705078,224.2180939758369,220.28026466484505,220.3896496553389,36615400,0.006927714715001532
2024-09-06,219.58421325683594,223.97947540850993,218.5400864277892,222.69668624975694,48423000,-0.007014881592908417
2024-09-09,219.6737060546875,220.03169196273555,215.49721390972365,219.58421337102425,67180000,0.0004075557004952213
2024-09-10,218.87815856933594,220.24048653111632,215.5170698289156,217.69481595725216,51591000,-0.003621496171023364
2024-09-11,221.41390991210938,221.84149617822106,216.6706004766808,220.22062862304543,44587100,0.011585218732412583
2024-09-12,221.52328491210938,222.29891847364556,218.5897974500539,221.25479170284098,37455600,0.0004939843212352635
2024-09-13,221.25479125976562,222.78616606005667,220.66809680320824,222.32874892129448,36766600,-0.0012120335451429876
2024-09-16,215.10939025878906,216.00434741371936,212.72281255665072,215.32814508742544,59357400,-0.027775222249363685
2024-09-17,215.5767364501953,215.6861214463737,213.2995590231644,214.54256344637628,45519300,0.0021725978156694747
2024-09-18,219.4549102783203,221.46360959170417,216.32253015734062,216.3324839032867,59894900,0.01798976036090516
2024-09-19,227.58914184570312,228.53383738270648,223.37288038958053,223.7308662842885,66781300,0.037065616609200935
2024-09-20,226.92286682128906,231.78549913983838,226.3461109929602,228.68296519624158,318679900,-0.0029275343235213303
2024-09-23,225.2025909423828,228.16590950652684,224.54628090601008,226.06771724362264,54146000,-0.007580883773432356
2024-09-24,226.0975341796875,228.06646416724695,224.4667129366972,227.37036953161189,43556100,0.003973947340302431
2024-09-25,225.10311889648438,226.01796830972677,222.76627973963284,223.6711754067507,42308700,-0.0043981695192342185
2024-09-26,226.24668884277344,227.2212000254045,224.1484968482946,226.02791885863684,36636700,0.005080204805224975
2024-09-27,226.5151824951172,228.23551159576573,226.0279344568732,227.1814462394898,34026000,0.001186729643280371
2024-09-30,231.696044921875,231.696044921875,228.36478670449856,228.75260351180964,54541900,0.02287203166555729
2024-10-01,224.9440460205078,228.364781673884,222.48786790384585,228.23551952322458,63285000,-0.029141623473304734
2024-10-02,225.51083374023438,226.09752818761766,221.771881889721,224.62581519597003,32880600,0.00251968313788975
2024-10-03,224.40704345703125,225.5406628776434,222.0702042586661,223.88001079844628,34044200,-0.004894621978448144
2024-10-04,225.53073120117188,226.72401244250622,222.87567550784985,226.6245660168141,37245100,0.005007363970533252
2024-10-07,220.44932556152344,224.4269397639463,220.09133967636964,223.24359711098245,39505400,-0.0225308791071841
2024-10-08,224.50650024414062,224.71531649859696,222.00059897690352,223.0447257693685,31855700,0.018404114742845534
2024-10-09,228.25538635253906,228.46421777631028,223.57175408478048,223.96950943919006,33591100,0.016698341047237886
2024-10-10,227.7581787109375,228.21561101279016,225.89864895817115,226.50523572074002,28183500,-0.00217829532764513
2024-10-11,226.27655029296875,228.1261416619367,226.06771885321956,228.01675665509578,31759200,-0.006505269871556085
2024-10-14,230.00555419921875,230.43314046117197,227.32066753158787,227.4200987868959,39882100,0.016479851320969408
2024-10-15,232.541259765625,236.16088782430575,231.06953169102593,232.30259746810793,64751400,0.01102454058222424
2024-10-16,230.48284912109375,230.8209426799016,228.55370384388218,230.30386376880503,34082200,-0.008851808262352656
2024-10-17,230.85079956054688,232.54129789168553,229.22993194101554,232.12363500920497,32993800,0.0015964330571938135
2024-10-18,233.68482971191406,234.8582185948981,232.7003647541102,234.8582185948981,46431500,0.012276458027271842
2024-10-21,235.1565399169922,235.52447953691794,233.13790198735873,233.13790198735873,36254500,0.0062978422985029425
2024-10-22,234.54002380371094,234.89800969153723,231.29827366695753,232.5810475805218,38846600,-0.002621726418916004
2024-10-23,229.46856689453125,233.82405947286142,226.4853561254601,232.76999409553275,52287000,-0.02162299136382817
2024-10-24,229.27964782714844,229.52824872985036,227.13173238618916,228.69293816499177,31109500,-0.0008232895247463068
2024-10-25,230.11492919921875,231.91479719738325,228.28523030841902,228.45427709115,38802300,0.003643068104762781
2024-10-28,232.0937957763672,233.4163543943246,231.24856181455635,232.0142568404043,36087100,0.008599470638583684
2024-10-29,232.36228942871094,233.01859945208068,231.01985366097637,231.7954872619061,35417200,0.001156832527322127
2024-10-30,228.81227111816406,232.1634063461827,228.2653461113998,231.30821865562254,47070900,-0.015277945140216187
2024-10-31,224.64572143554688,228.54378173572667,224.10873499320775,228.05651850818114,64370100,-0.01820946779757926
2024-11-01,221.66250610351562,224.08885327131992,219.03728125399175,219.73336072670745,65276700,-0.013279644557517956
2024-11-04,220.7675323486328,221.5431659237015,218.48041626355018,219.7532516264011,44944500,-0.004037551368587633
2024-11-05,222.199462890625,222.69666464924057,219.90239319356397,220.558703156551,28111300,0.006486146430856987
2024-11-06,221.47357177734375,224.80482991830564,219.95213547791562,221.36418677402693,54561100,-0.0032668445901624654
2024-11-07,226.20692443847656,226.6046949785728,223.31322152292373,223.37288331058951,42137700,0.021372087979379506
2024-11-08,225.9381561279297,227.63049911588695,225.39062937562588,226.14720213057097,38328800,-0.0011881524458813297
2024-11-11,223.2204132080078,224.6837958336773,220.5027091275161,223.98695058099833,42005600,-0.012028702749893427
2024-11-12,223.2204132080078,224.57429049467865,222.35433519325588,223.53897971785378,40398300,0.0
2024-11-13,224.10641479492188,225.62952490733255,221.75703985190805,223.00141185159572,48566200,0.003969178150783348
2024-11-14,227.1924591064453,227.83952645793332,223.98695568104733,224.00686988588794,44923900,0.013770441664275657
2024-11-15,223.98695373535156,225.89830725108274,223.26024476090137,225.38064426033654,47923700,-0.014109206721477863
2024-11-18,226.9933624267578,228.70561947942855,224.1561882479486,224.23582987715278,44633700,0.013422249114376728
2024-11-19,227.252197265625,229.123737666772,225.63949596937007,225.95804731142948,36211800,0.001140274923019824
2024-11-20,227.9689483642578,228.89475383274825,224.8729502483013,227.0331781982001,35169600,0.0031539897402841355
2024-11-21,227.49110412597656,229.12371949855563,224.69375844400457,227.8494838511811,42108300,-0.0020960935325180508
2024-11-22,228.8350372314453,229.6812162999479,227.03318893672346,227.03318893672346,38168300,0.0059076292703055255
2024-11-25,231.82151794433594,232.19981188776785,228.70562083004268,230.41787789282506,90152800,0.013050801787272137
2024-11-26,234.00167846679688,234.50939199708804,232.2794717613211,232.2794717613211,45986200,0.009404478677360828
2024-11-27,233.8722381591797,234.6288260383393,232.75728573526553,233.41431778082386,33498400,-0.0005531597399869304
2024-11-29,236.26145935058594,236.73929396987336,232.91658663539664,233.75280101667178,28481400,0.010215924772482232
2024-12-02,238.51126098632812,239.70585504150458,236.0922091638524,236.20171450499868,48137100,0.009522507995701979
2024-12-03,241.55747985839844,241.66698519896212,237.82436396202866,238.73027039850206,38861000,0.012771803140334548
2024-12-04,241.91587829589844,243.01093178619982,240.16380790150487,241.7765092325954,44383900,0.0014836983632635636
2024-12-05,241.94573974609375,243.43898620611924,241.03984843814553,242.8914746561807,40033900,0.00012343733038799876
